timestamp,open,high,low,close,volume
2017-08-19 14:30:00+00:00,288.64,288.64,283.0,283.0,6.44888
2017-08-19 15:00:00+00:00,283.88,286.56,283.88,286.56,27.19583
2017-08-19 15:30:00+00:00,284.24,288.64,283.01,288.64,60.01667
2017-08-19 16:00:00+00:00,288.64,290.16,286.22,288.09,48.21888
2017-08-19 16:30:00+00:00,288.09,288.09,286.12,286.14,13.72996
2017-08-19 17:00:00+00:00,286.19,288.66,284.16,288.66,5.44616
2017-08-19 17:30:00+00:00,287.31,293.15,287.31,293.15,5.68375
2017-08-19 18:00:00+00:00,294.33,295.0,288.95,295.0,36.96689
2017-08-19 18:30:00+00:00,295.0,295.0,293.42,295.0,4.17193
2017-08-19 19:00:00+00:00,292.64,293.38,291.99,293.32,13.14509
2017-08-19 19:30:00+00:00,293.31,293.31,293.31,293.31,0.02323
2017-08-19 20:00:00+00:00,290.6,290.6,288.92,290.53,4.65304
2017-08-19 20:30:00+00:00,290.41,291.85,288.8,290.31,9.1543
2017-08-19 21:00:00+00:00,289.9,292.34,289.9,292.34,6.80543
2017-08-19 21:30:00+00:00,291.57,293.25,291.24,293.25,18.22497
2017-08-19 22:00:00+00:00,293.25,294.9,291.93,294.88,24.99864
2017-08-19 22:30:00+00:00,293.5,293.5,290.91,290.91,10.16
2017-08-19 23:00:00+00:00,290.91,290.91,290.91,290.91,0.0
2017-08-19 23:30:00+00:00,290.91,290.91,290.91,290.91,0.0
2017-08-20 00:00:00+00:00,289.41,292.42,286.91,286.91,15.46142
2017-08-20 00:30:00+00:00,287.0,287.0,287.0,287.0,0.08351
2017-08-20 01:00:00+00:00,287.4,288.85,285.96,288.84,12.92935
2017-08-20 01:30:00+00:00,288.84,290.87,287.11,289.94,4.31917
2017-08-20 02:00:00+00:00,289.94,289.94,289.94,289.94,9.12956
2017-08-20 02:30:00+00:00,287.66,292.42,287.66,292.42,23.46971
2017-08-20 03:00:00+00:00,292.42,292.42,292.42,292.42,3.0
2017-08-20 03:30:00+00:00,289.47,292.41,289.47,292.41,0.0082
2017-08-20 04:00:00+00:00,287.97,288.31,287.97,288.31,3.31804
2017-08-20 04:30:00+00:00,288.31,288.31,288.3,288.3,3.341
2017-08-20 05:00:00+00:00,285.39,291.59,285.39,291.59,5.15738
2017-08-20 05:30:00+00:00,291.59,293.15,287.87,292.17,37.74018
2017-08-20 06:00:00+00:00,292.17,293.15,290.01,293.14,25.95367
2017-08-20 06:30:00+00:00,290.15,293.14,289.0,293.12,9.05451
2017-08-20 07:00:00+00:00,293.1,293.15,291.5,293.15,37.13185
2017-08-20 07:30:00+00:00,293.15,295.56,287.87,292.08,130.56565
2017-08-20 08:00:00+00:00,293.02,295.56,282.85,295.54,120.98956
2017-08-20 08:30:00+00:00,289.19,295.98,289.19,295.98,38.53213
2017-08-20 09:00:00+00:00,292.59,295.96,292.59,295.96,4.86604
2017-08-20 09:30:00+00:00,295.96,295.96,295.96,295.96,0.0
2017-08-20 10:00:00+00:00,295.97,295.97,295.97,295.97,0.04561
2017-08-20 10:30:00+00:00,294.27,296.89,293.43,295.51,24.78989
2017-08-20 11:00:00+00:00,292.59,295.51,292.59,295.45,7.43469
2017-08-20 11:30:00+00:00,293.12,295.48,293.12,295.0,44.10176
2017-08-20 12:00:00+00:00,295.0,295.49,294.29,295.49,43.79404
2017-08-20 12:30:00+00:00,294.88,296.92,294.88,296.92,13.5594
2017-08-20 13:00:00+00:00,296.39,296.39,292.28,292.28,0.56547
2017-08-20 13:30:00+00:00,293.41,293.41,293.41,293.41,5.53
2017-08-20 14:00:00+00:00,293.41,293.41,293.41,293.41,0.0
2017-08-20 14:30:00+00:00,294.25,294.25,294.25,294.25,3.9
2017-08-20 15:00:00+00:00,295.16,295.16,295.16,295.16,0.0062
2017-08-20 15:30:00+00:00,295.1,295.1,295.1,295.1,0.00959
2017-08-20 16:00:00+00:00,295.1,297.92,293.28,295.22,45.78372
2017-08-20 16:30:00+00:00,295.22,296.46,293.64,296.46,28.2409
2017-08-20 17:00:00+00:00,296.46,297.92,293.63,296.78,45.22972
2017-08-20 17:30:00+00:00,296.77,298.79,294.72,296.88,55.48199
2017-08-20 18:00:00+00:00,296.88,300.53,295.89,298.56,28.44071
2017-08-20 18:30:00+00:00,298.56,298.57,297.11,298.57,12.5655
2017-08-20 19:00:00+00:00,298.57,298.57,296.83,298.2,12.08936
2017-08-20 19:30:00+00:00,296.19,298.57,294.91,297.88,133.73505
2017-08-20 20:00:00+00:00,297.87,297.88,294.51,295.39,119.09137
2017-08-20 20:30:00+00:00,295.39,297.27,294.9,297.27,140.97868
2017-08-20 21:00:00+00:00,297.27,297.57,295.19,296.39,172.95525
2017-08-20 21:30:00+00:00,296.39,298.3,296.37,298.13,180.59589
2017-08-20 22:00:00+00:00,298.13,298.46,297.6,298.4,148.45268
2017-08-20 22:30:00+00:00,298.29,299.52,297.64,298.19,273.95885
2017-08-20 23:00:00+00:00,297.68,300.52,297.19,298.76,299.9068
2017-08-20 23:30:00+00:00,298.76,300.53,298.75,299.1,183.84466
2017-08-21 00:00:00+00:00,299.1,300.8,295.76,300.8,244.37517
2017-08-21 00:30:00+00:00,300.8,300.9,297.8,300.7,126.29167
2017-08-21 01:00:00+00:00,300.7,300.7,297.71,297.8,138.44701
2017-08-21 01:30:00+00:00,297.8,299.0,294.6,299.0,75.05454
2017-08-21 02:00:00+00:00,299.0,299.0,294.6,294.8,53.33869
2017-08-21 02:30:00+00:00,295.5,298.11,295.5,297.51,18.41421
2017-08-21 03:00:00+00:00,299.0,299.71,297.12,298.65,41.06837
2017-08-21 03:30:00+00:00,297.94,299.85,297.94,299.85,26.81629
2017-08-21 04:00:00+00:00,300.03,301.85,299.11,300.5,106.28778
2017-08-21 04:30:00+00:00,300.5,304.83,300.5,303.91,169.37042
2017-08-21 05:00:00+00:00,303.91,307.5,303.91,307.4,141.37633
2017-08-21 05:30:00+00:00,307.4,314.28,306.77,314.05,115.13347
2017-08-21 06:00:00+00:00,314.05,329.22,313.28,329.22,138.06261
2017-08-21 06:30:00+00:00,329.22,329.49,315.24,321.79,94.64628
2017-08-21 07:00:00+00:00,320.28,325.3,317.0,319.79,45.7084
2017-08-21 07:30:00+00:00,317.67,318.71,313.0,318.5,77.98584
2017-08-21 08:00:00+00:00,317.48,323.16,312.75,323.16,11.62069
2017-08-21 08:30:00+00:00,319.69,324.3,317.95,318.72,9.88931
2017-08-21 09:00:00+00:00,317.86,318.27,314.98,317.85,9.58064
2017-08-21 09:30:00+00:00,317.25,317.97,315.0,317.29,13.95664
2017-08-21 10:00:00+00:00,317.29,325.3,317.29,320.0,84.54955
2017-08-21 10:30:00+00:00,318.27,321.29,316.77,321.21,0.79645
2017-08-21 11:00:00+00:00,318.99,324.97,314.63,314.97,14.31584
2017-08-21 11:30:00+00:00,314.8,333.66,312.6,331.53,62.66774
2017-08-21 12:00:00+00:00,331.33,331.33,325.42,331.3,52.06031
2017-08-21 12:30:00+00:00,330.31,331.3,326.7,331.3,42.76235
2017-08-21 13:00:00+00:00,331.3,341.18,329.41,337.06,232.24879
2017-08-21 13:30:00+00:00,337.06,346.52,336.54,346.52,170.1433
2017-08-21 14:00:00+00:00,344.38,345.31,334.74,334.75,151.41636
2017-08-21 14:30:00+00:00,336.35,336.35,328.68,334.17,228.53012
2017-08-21 15:00:00+00:00,334.17,335.74,330.89,331.33,151.37627
2017-08-21 15:30:00+00:00,332.33,338.34,329.47,334.94,198.90275
2017-08-21 16:00:00+00:00,334.34,338.34,333.25,338.34,238.67999
2017-08-21 16:30:00+00:00,338.34,338.34,335.17,338.33,38.24294
2017-08-21 17:00:00+00:00,337.95,342.72,336.56,339.5,241.769
2017-08-21 17:30:00+00:00,339.5,340.83,330.8,332.33,267.32107
2017-08-21 18:00:00+00:00,332.12,333.63,328.73,333.53,120.9047
2017-08-21 18:30:00+00:00,330.52,333.06,316.82,316.82,382.74841
2017-08-21 19:00:00+00:00,328.47,332.09,327.7,329.13,191.72623
2017-08-21 19:30:00+00:00,330.52,332.33,328.4,329.71,233.68038
2017-08-21 20:00:00+00:00,332.27,332.74,325.37,325.47,260.05603
2017-08-21 20:30:00+00:00,326.9,326.9,320.88,325.28,29.40756
2017-08-21 21:00:00+00:00,324.05,324.05,318.42,318.42,47.28984
2017-08-21 21:30:00+00:00,318.42,326.8,318.42,326.79,11.16974
2017-08-21 22:00:00+00:00,325.79,325.79,321.12,323.29,23.47296
2017-08-21 22:30:00+00:00,323.29,324.76,318.45,318.45,6.36243
2017-08-21 23:00:00+00:00,318.25,321.87,317.05,318.67,17.98726
2017-08-21 23:30:00+00:00,316.12,323.29,316.12,323.29,61.43269
2017-08-22 00:00:00+00:00,321.04,322.29,318.72,319.9,78.45593
2017-08-22 00:30:00+00:00,319.9,330.41,319.9,323.04,327.89357
2017-08-22 01:00:00+00:00,323.04,325.07,317.23,322.5,42.74804
2017-08-22 01:30:00+00:00,317.24,322.5,302.27,309.97,126.98409
2017-08-22 02:00:00+00:00,309.96,315.2,301.4,315.2,20.93756
2017-08-22 02:30:00+00:00,315.19,315.19,307.3,312.99,122.55335
2017-08-22 03:00:00+00:00,310.0,317.68,302.18,314.77,68.23452
2017-08-22 03:30:00+00:00,302.19,313.1,280.0,280.0,21.80818
2017-08-22 04:00:00+00:00,144.21,309.03,144.21,302.98,113.54078
2017-08-22 04:30:00+00:00,300.0,302.96,287.0,287.0,36.37298
2017-08-22 05:00:00+00:00,287.0,303.0,282.39,303.0,16.16417
2017-08-22 05:30:00+00:00,300.61,300.61,279.96,279.96,12.13558
2017-08-22 06:00:00+00:00,302.99,309.04,285.69,309.04,92.29269
2017-08-22 06:30:00+00:00,309.04,310.24,305.22,305.37,135.71919
2017-08-22 07:00:00+00:00,305.37,305.37,294.38,297.76,192.55169
2017-08-22 07:30:00+00:00,297.75,303.39,296.29,300.35,108.69541
2017-08-22 08:00:00+00:00,300.35,302.26,296.0,300.29,357.57985
2017-08-22 08:30:00+00:00,300.29,300.29,297.3,299.82,158.69787
2017-08-22 09:00:00+00:00,301.09,309.65,300.3,309.24,311.9306
2017-08-22 09:30:00+00:00,309.23,310.24,304.96,308.33,245.64976
2017-08-22 10:00:00+00:00,308.33,311.39,305.4,311.39,216.98536
2017-08-22 10:30:00+00:00,311.39,313.16,309.4,310.24,320.69002
2017-08-22 11:00:00+00:00,309.4,312.93,306.97,311.23,427.66752
2017-08-22 11:30:00+00:00,311.0,311.24,308.02,308.03,136.92407
2017-08-22 12:00:00+00:00,311.16,311.23,304.53,307.9,452.36037
2017-08-22 12:30:00+00:00,310.23,311.24,306.65,311.23,219.52475
2017-08-22 13:00:00+00:00,306.66,310.27,306.66,307.81,210.68567
2017-08-22 13:30:00+00:00,307.81,310.24,306.65,307.08,194.08844
2017-08-22 14:00:00+00:00,307.08,309.53,302.42,304.76,244.12972
2017-08-22 14:30:00+00:00,302.42,306.85,301.48,305.48,148.9676
2017-08-22 15:00:00+00:00,305.48,309.54,304.88,307.05,114.20485
2017-08-22 15:30:00+00:00,307.05,309.85,305.08,308.39,172.8692
2017-08-22 16:00:00+00:00,305.08,309.84,305.08,309.76,91.98211
2017-08-22 16:30:00+00:00,311.35,320.24,309.77,317.74,363.55656
2017-08-22 17:00:00+00:00,316.24,320.76,314.74,317.26,124.29643
2017-08-22 17:30:00+00:00,314.74,315.0,312.0,312.07,122.75301
2017-08-22 18:00:00+00:00,313.99,315.25,312.0,313.8,87.51884
2017-08-22 18:30:00+00:00,312.17,315.17,309.6,310.77,290.52856
2017-08-22 19:00:00+00:00,310.77,314.83,309.12,310.0,64.14999
2017-08-22 19:30:00+00:00,313.44,313.44,307.03,307.03,159.4656
2017-08-22 20:00:00+00:00,307.03,311.56,305.66,307.03,204.31715
2017-08-22 20:30:00+00:00,308.77,312.0,307.02,310.19,46.94061
2017-08-22 21:00:00+00:00,310.27,311.99,308.14,308.14,121.36286
2017-08-22 21:30:00+00:00,308.14,311.4,305.08,309.16,155.77221
2017-08-22 22:00:00+00:00,309.16,312.0,309.16,312.0,75.6503
2017-08-22 22:30:00+00:00,311.67,313.1,309.18,310.61,226.60642
2017-08-22 23:00:00+00:00,310.61,313.05,306.9,308.29,169.23346
2017-08-22 23:30:00+00:00,308.29,313.99,308.28,309.8,202.17339
2017-08-23 00:00:00+00:00,312.25,312.81,309.41,310.94,86.40093
2017-08-23 00:30:00+00:00,310.94,313.99,309.41,312.45,116.53052
2017-08-23 01:00:00+00:00,310.56,314.38,310.56,311.54,89.00751
2017-08-23 01:30:00+00:00,314.33,314.82,311.54,312.67,81.06679
2017-08-23 02:00:00+00:00,314.8,316.26,312.66,312.96,314.88135
2017-08-23 02:30:00+00:00,312.96,316.27,312.96,314.15,167.34822
2017-08-23 03:00:00+00:00,315.71,318.68,313.01,318.68,140.65692
2017-08-23 03:30:00+00:00,318.68,319.78,312.98,317.26,92.44123
2017-08-23 04:00:00+00:00,315.45,321.49,315.45,320.28,257.85415
2017-08-23 04:30:00+00:00,321.61,324.99,320.0,323.0,174.75543
2017-08-23 05:00:00+00:00,320.73,323.26,316.51,316.51,101.18583
2017-08-23 05:30:00+00:00,320.7,320.7,316.51,316.74,160.85663
2017-08-23 06:00:00+00:00,316.74,319.59,315.35,315.46,116.92535
2017-08-23 06:30:00+00:00,315.46,323.29,315.46,322.1,318.288
2017-08-23 07:00:00+00:00,319.77,322.3,318.04,318.04,156.10092
2017-08-23 07:30:00+00:00,320.29,323.3,319.06,319.06,90.0969
2017-08-23 08:00:00+00:00,319.06,323.19,318.02,322.06,220.29474
2017-08-23 08:30:00+00:00,319.14,322.07,318.03,322.07,170.67793
2017-08-23 09:00:00+00:00,319.74,324.51,319.74,321.73,206.0584
2017-08-23 09:30:00+00:00,321.73,323.29,320.73,320.74,106.07702
2017-08-23 10:00:00+00:00,320.74,324.21,319.74,319.74,157.34278
2017-08-23 10:30:00+00:00,319.74,323.32,319.73,319.74,102.92366
2017-08-23 11:00:00+00:00,319.74,323.07,318.95,319.25,217.00029
2017-08-23 11:30:00+00:00,319.96,322.35,319.19,319.2,105.49921
2017-08-23 12:00:00+00:00,319.2,322.0,316.88,316.88,307.56267
2017-08-23 12:30:00+00:00,316.88,318.96,313.75,316.96,291.3556
2017-08-23 13:00:00+00:00,316.96,318.96,314.5,315.06,464.83097
2017-08-23 13:30:00+00:00,315.06,318.0,314.5,316.0,221.8714
2017-08-23 14:00:00+00:00,315.04,316.86,313.81,315.99,190.77013
2017-08-23 14:30:00+00:00,315.99,318.96,314.51,318.29,324.07863
2017-08-23 15:00:00+00:00,317.06,319.0,315.53,316.73,175.42258
2017-08-23 15:30:00+00:00,316.73,319.32,315.57,319.2,130.49361
2017-08-23 16:00:00+00:00,317.87,319.21,315.53,317.33,519.78661
2017-08-23 16:30:00+00:00,317.33,319.2,316.73,318.85,271.04878
2017-08-23 17:00:00+00:00,318.39,320.32,317.19,317.19,198.23702
2017-08-23 17:30:00+00:00,317.19,319.7,317.19,318.47,71.00604
2017-08-23 18:00:00+00:00,318.48,321.29,318.26,318.26,140.55144
2017-08-23 18:30:00+00:00,320.27,321.19,318.25,318.3,112.74995
2017-08-23 19:00:00+00:00,321.19,322.34,318.27,318.28,209.65801
2017-08-23 19:30:00+00:00,318.28,321.43,316.73,318.57,112.45888
2017-08-23 20:00:00+00:00,318.57,320.2,315.53,315.53,272.31829
2017-08-23 20:30:00+00:00,315.74,318.27,312.05,313.75,209.22578
2017-08-23 21:00:00+00:00,314.74,318.47,314.74,315.95,134.15433
2017-08-23 21:30:00+00:00,315.95,319.47,314.66,316.68,105.50004
2017-08-23 22:00:00+00:00,318.12,318.27,313.78,314.75,82.182
2017-08-23 22:30:00+00:00,314.75,318.62,314.75,316.74,121.31097
2017-08-23 23:00:00+00:00,316.74,319.47,315.95,318.47,88.80598
2017-08-23 23:30:00+00:00,315.45,318.47,315.45,315.74,160.07527
2017-08-24 00:00:00+00:00,315.74,318.27,314.74,315.22,99.03432
2017-08-24 00:30:00+00:00,316.21,318.45,314.4,317.44,181.69873
2017-08-24 01:00:00+00:00,315.52,318.43,314.01,316.9,129.45435
2017-08-24 01:30:00+00:00,316.9,318.45,315.08,315.08,186.58994
2017-08-24 02:00:00+00:00,315.08,318.44,314.06,317.41,78.9307
2017-08-24 02:30:00+00:00,315.07,318.44,315.04,315.05,111.15898
2017-08-24 03:00:00+00:00,315.05,318.44,315.04,315.21,166.56095
2017-08-24 03:30:00+00:00,317.38,318.44,315.05,315.22,107.74601
2017-08-24 04:00:00+00:00,315.22,318.44,314.31,317.99,165.29634
2017-08-24 04:30:00+00:00,317.99,319.47,315.08,316.45,91.32325
2017-08-24 05:00:00+00:00,316.46,319.28,316.14,319.27,129.21295
2017-08-24 05:30:00+00:00,317.6,322.36,317.6,318.0,192.7831
2017-08-24 06:00:00+00:00,319.57,319.57,316.15,319.57,179.12409
2017-08-24 06:30:00+00:00,317.6,320.53,317.52,320.53,117.58719
2017-08-24 07:00:00+00:00,320.53,320.55,317.53,317.61,123.84381
2017-08-24 07:30:00+00:00,317.61,321.14,317.61,318.54,74.90519
2017-08-24 08:00:00+00:00,318.54,321.07,318.54,319.56,137.88326
2017-08-24 08:30:00+00:00,319.56,321.07,319.55,320.32,151.14548
2017-08-24 09:00:00+00:00,320.32,321.07,319.86,319.86,91.85754
2017-08-24 09:30:00+00:00,319.86,322.0,318.53,318.75,247.3311
2017-08-24 10:00:00+00:00,320.03,321.3,316.9,317.42,334.12035
2017-08-24 10:30:00+00:00,317.42,321.29,316.66,317.02,296.59698
2017-08-24 11:00:00+00:00,317.02,321.09,316.14,318.27,118.91599
2017-08-24 11:30:00+00:00,320.51,323.61,317.1,323.61,292.65249
2017-08-24 12:00:00+00:00,322.51,328.04,317.9,317.93,235.91039
2017-08-24 12:30:00+00:00,317.93,322.99,317.92,322.0,111.63927
2017-08-24 13:00:00+00:00,319.01,322.0,319.01,320.0,131.82984
2017-08-24 13:30:00+00:00,319.39,325.37,318.97,324.8,223.86286
2017-08-24 14:00:00+00:00,323.8,326.79,321.3,323.21,186.18646
2017-08-24 14:30:00+00:00,323.21,324.37,320.84,320.84,130.04281
2017-08-24 15:00:00+00:00,320.84,323.98,320.84,321.13,36.38097
2017-08-24 15:30:00+00:00,321.14,323.69,321.13,321.2,82.19586
2017-08-24 16:00:00+00:00,323.67,323.68,321.13,321.13,115.40657
2017-08-24 16:30:00+00:00,322.83,322.83,319.0,322.0,88.49749
2017-08-24 17:00:00+00:00,322.0,323.54,318.97,320.27,77.15808
2017-08-24 17:30:00+00:00,320.27,323.56,319.0,322.45,126.48119
2017-08-24 18:00:00+00:00,322.45,323.79,320.17,321.76,99.83027
2017-08-24 18:30:00+00:00,323.78,323.78,320.17,322.76,142.76976
2017-08-24 19:00:00+00:00,322.76,324.99,321.22,322.62,137.58958
